"ComputerName","UserName","AppName"
"CTR-HP-388J","CTR-HP-388J\Administrator","Pen Settings Service"
"CTR-HP-388J","CTR-HP-388J\Administrator","Realtek USB Audio"
"CTR-HP-388J","CTR-HP-388J\Administrator","Microsoft Edge"
"CTR-HP-388J","CTR-HP-388J\Administrator","Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.20.27508"
"CTR-HP-388J","CTR-HP-388J\Administrator","NinjaRMMAgent"
"CTR-HP-388J","CTR-HP-388J\Administrator","Splashtop Streamer"
"CTR-HP-388J","CTR-HP-388J\Administrator","TeamViewer Host"
